id,target
boostcamp-sts-v1-test-094,4.91
boostcamp-sts-v1-test-095,1.81
boostcamp-sts-v1-test-096,3.57
boostcamp-sts-v1-test-097,2.62
boostcamp-sts-v1-test-098,0.65
boostcamp-sts-v1-test-099,3.96
boostcamp-sts-v1-test-100,2.19
boostcamp-sts-v1-test-101,5.06
boostcamp-sts-v1-test-102,4.82
boostcamp-sts-v1-test-103,3.96
boostcamp-sts-v1-test-104,4.23
boostcamp-sts-v1-test-105,0.7
boostcamp-sts-v1-test-106,4.05
boostcamp-sts-v1-test-107,3.72
boostcamp-sts-v1-test-108,2.19
boostcamp-sts-v1-test-109,3.89
boostcamp-sts-v1-test-110,3.6
boostcamp-sts-v1-test-111,0.3
boostcamp-sts-v1-test-112,0.18
boostcamp-sts-v1-test-113,3.84
boostcamp-sts-v1-test-114,1.88
boostcamp-sts-v1-test-115,2.84
boostcamp-sts-v1-test-116,1.14
boostcamp-sts-v1-test-117,5.01
boostcamp-sts-v1-test-118,2.41
boostcamp-sts-v1-test-119,4.24
boostcamp-sts-v1-test-120,4.7
boostcamp-sts-v1-test-121,1.89
boostcamp-sts-v1-test-122,2.03
boostcamp-sts-v1-test-123,3.99
boostcamp-sts-v1-test-124,3.23
boostcamp-sts-v1-test-125,1.65
boostcamp-sts-v1-test-126,4.21
boostcamp-sts-v1-test-127,4.97
boostcamp-sts-v1-test-128,3.78
boostcamp-sts-v1-test-129,4.9
boostcamp-sts-v1-test-130,3.5
boostcamp-sts-v1-test-131,4.31
boostcamp-sts-v1-test-132,4.75
boostcamp-sts-v1-test-133,2.4
boostcamp-sts-v1-test-134,5.28
boostcamp-sts-v1-test-135,4.24
boostcamp-sts-v1-test-136,1.07
boostcamp-sts-v1-test-137,4.21
boostcamp-sts-v1-test-138,2.79
boostcamp-sts-v1-test-139,3.09
boostcamp-sts-v1-test-140,4.82
boostcamp-sts-v1-test-141,1.37
boostcamp-sts-v1-test-142,3.67
boostcamp-sts-v1-test-143,5.03
boostcamp-sts-v1-test-144,0.66
boostcamp-sts-v1-test-145,0.41
boostcamp-sts-v1-test-146,0.66
boostcamp-sts-v1-test-147,1.24
boostcamp-sts-v1-test-148,0.73
boostcamp-sts-v1-test-149,4.41
boostcamp-sts-v1-test-150,1.18
boostcamp-sts-v1-test-151,4.69
boostcamp-sts-v1-test-152,2.27
boostcamp-sts-v1-test-153,2.08
boostcamp-sts-v1-test-154,0.96
boostcamp-sts-v1-test-155,2.23
boostcamp-sts-v1-test-156,5.13
boostcamp-sts-v1-test-157,5.09
boostcamp-sts-v1-test-158,4.94
boostcamp-sts-v1-test-159,1.45
boostcamp-sts-v1-test-160,4.61
boostcamp-sts-v1-test-161,0.19
boostcamp-sts-v1-test-162,3.6
boostcamp-sts-v1-test-163,1.94
boostcamp-sts-v1-test-164,3.76
boostcamp-sts-v1-test-165,4.54
boostcamp-sts-v1-test-166,0.72
boostcamp-sts-v1-test-167,4.24
boostcamp-sts-v1-test-168,0.97
boostcamp-sts-v1-test-169,4.49
boostcamp-sts-v1-test-170,3.66
boostcamp-sts-v1-test-171,3.43
boostcamp-sts-v1-test-172,4.71
boostcamp-sts-v1-test-173,0.8
boostcamp-sts-v1-test-174,4.32
boostcamp-sts-v1-test-175,2.83
boostcamp-sts-v1-test-176,-0.07
boostcamp-sts-v1-test-177,5.13
boostcamp-sts-v1-test-178,1.9
boostcamp-sts-v1-test-179,4.21
boostcamp-sts-v1-test-180,3.29
boostcamp-sts-v1-test-181,3.2
boostcamp-sts-v1-test-182,3.03
boostcamp-sts-v1-test-183,1.21
boostcamp-sts-v1-test-184,3.35
boostcamp-sts-v1-test-185,4.35
boostcamp-sts-v1-test-186,4.08
boostcamp-sts-v1-test-187,3.77
boostcamp-sts-v1-test-188,0.12
boostcamp-sts-v1-test-189,3.78
boostcamp-sts-v1-test-190,2.89
boostcamp-sts-v1-test-191,0.93
boostcamp-sts-v1-test-192,1.35
boostcamp-sts-v1-test-193,2.27
boostcamp-sts-v1-test-194,2.4
boostcamp-sts-v1-test-195,1.11
boostcamp-sts-v1-test-196,1.95
boostcamp-sts-v1-test-197,4.77
boostcamp-sts-v1-test-198,4.33
boostcamp-sts-v1-test-199,0.88
boostcamp-sts-v1-test-200,3.29
boostcamp-sts-v1-test-201,4.16
boostcamp-sts-v1-test-202,4.88
boostcamp-sts-v1-test-203,0.44
boostcamp-sts-v1-test-204,2.69
boostcamp-sts-v1-test-205,2.55
boostcamp-sts-v1-test-206,1.64
boostcamp-sts-v1-test-207,1.77
boostcamp-sts-v1-test-208,1.03
boostcamp-sts-v1-test-209,3.78
boostcamp-sts-v1-test-210,1.6
boostcamp-sts-v1-test-211,3.25
boostcamp-sts-v1-test-212,1.64
boostcamp-sts-v1-test-213,0.84
boostcamp-sts-v1-test-214,4.49
boostcamp-sts-v1-test-215,3.93
boostcamp-sts-v1-test-216,3.62
boostcamp-sts-v1-test-217,2.42
boostcamp-sts-v1-test-218,2.13
boostcamp-sts-v1-test-219,0.34
boostcamp-sts-v1-test-220,4.11
boostcamp-sts-v1-test-221,3.95
boostcamp-sts-v1-test-222,4.62
boostcamp-sts-v1-test-223,3.78
boostcamp-sts-v1-test-224,4.99
boostcamp-sts-v1-test-225,3.94
boostcamp-sts-v1-test-226,4.54
boostcamp-sts-v1-test-227,3.62
boostcamp-sts-v1-test-228,3.33
boostcamp-sts-v1-test-229,0.28
boostcamp-sts-v1-test-230,1.43
boostcamp-sts-v1-test-231,1.91
boostcamp-sts-v1-test-232,4.24
boostcamp-sts-v1-test-233,2.32
boostcamp-sts-v1-test-234,0.21
boostcamp-sts-v1-test-235,3.31
boostcamp-sts-v1-test-236,1.79
boostcamp-sts-v1-test-237,2.05
boostcamp-sts-v1-test-238,2.73
boostcamp-sts-v1-test-239,2.09
boostcamp-sts-v1-test-240,1.33
boostcamp-sts-v1-test-241,0.82
boostcamp-sts-v1-test-242,0.29
boostcamp-sts-v1-test-243,4.84
boostcamp-sts-v1-test-244,1.45
boostcamp-sts-v1-test-245,4.73
boostcamp-sts-v1-test-246,3.58
boostcamp-sts-v1-test-247,4.12
boostcamp-sts-v1-test-248,4.47
boostcamp-sts-v1-test-249,4.45
boostcamp-sts-v1-test-250,0.52
boostcamp-sts-v1-test-251,1.25
boostcamp-sts-v1-test-252,0.01
boostcamp-sts-v1-test-253,3.91
boostcamp-sts-v1-test-254,3.77
boostcamp-sts-v1-test-255,4.97
boostcamp-sts-v1-test-256,4.2
boostcamp-sts-v1-test-257,1.3
boostcamp-sts-v1-test-258,4.63
boostcamp-sts-v1-test-259,3.5
boostcamp-sts-v1-test-260,4.74
boostcamp-sts-v1-test-261,4.72
boostcamp-sts-v1-test-262,4.72
boostcamp-sts-v1-test-263,4.7
boostcamp-sts-v1-test-264,4.73
boostcamp-sts-v1-test-265,4.32
boostcamp-sts-v1-test-266,4.41
boostcamp-sts-v1-test-267,3.0
boostcamp-sts-v1-test-268,0.9
boostcamp-sts-v1-test-269,0.36
boostcamp-sts-v1-test-270,4.73
boostcamp-sts-v1-test-271,2.6
boostcamp-sts-v1-test-272,2.58
boostcamp-sts-v1-test-273,5.09
boostcamp-sts-v1-test-274,4.16
boostcamp-sts-v1-test-275,5.0
boostcamp-sts-v1-test-276,2.1
boostcamp-sts-v1-test-277,1.98
boostcamp-sts-v1-test-278,2.49
boostcamp-sts-v1-test-279,4.64
boostcamp-sts-v1-test-280,0.33
boostcamp-sts-v1-test-281,4.49
boostcamp-sts-v1-test-282,4.93
boostcamp-sts-v1-test-283,0.23
boostcamp-sts-v1-test-284,4.06
boostcamp-sts-v1-test-285,1.55
boostcamp-sts-v1-test-286,0.99
boostcamp-sts-v1-test-287,4.3
boostcamp-sts-v1-test-288,0.01
boostcamp-sts-v1-test-289,-0.01
boostcamp-sts-v1-test-290,1.2
boostcamp-sts-v1-test-291,0.61
boostcamp-sts-v1-test-292,3.95
boostcamp-sts-v1-test-293,2.5
boostcamp-sts-v1-test-294,1.89
boostcamp-sts-v1-test-295,2.89
boostcamp-sts-v1-test-296,3.64
boostcamp-sts-v1-test-297,0.18
boostcamp-sts-v1-test-298,5.08
boostcamp-sts-v1-test-299,1.13
boostcamp-sts-v1-test-300,5.05
boostcamp-sts-v1-test-301,3.13
boostcamp-sts-v1-test-302,1.29
boostcamp-sts-v1-test-303,3.02
boostcamp-sts-v1-test-304,3.31
boostcamp-sts-v1-test-305,1.84
boostcamp-sts-v1-test-306,2.44
boostcamp-sts-v1-test-307,4.89
boostcamp-sts-v1-test-308,1.03
boostcamp-sts-v1-test-309,1.23
boostcamp-sts-v1-test-310,4.47
boostcamp-sts-v1-test-311,1.85
boostcamp-sts-v1-test-312,0.41
boostcamp-sts-v1-test-313,4.69
boostcamp-sts-v1-test-314,2.59
boostcamp-sts-v1-test-315,3.64
boostcamp-sts-v1-test-316,4.88
boostcamp-sts-v1-test-317,0.83
boostcamp-sts-v1-test-318,5.02
boostcamp-sts-v1-test-319,1.23
boostcamp-sts-v1-test-320,0.46
boostcamp-sts-v1-test-321,0.53
boostcamp-sts-v1-test-322,4.34
boostcamp-sts-v1-test-323,1.92
boostcamp-sts-v1-test-324,0.9
boostcamp-sts-v1-test-325,4.77
boostcamp-sts-v1-test-326,4.38
boostcamp-sts-v1-test-327,2.17
boostcamp-sts-v1-test-328,2.98
boostcamp-sts-v1-test-329,0.46
boostcamp-sts-v1-test-330,1.32
boostcamp-sts-v1-test-331,4.73
boostcamp-sts-v1-test-332,4.08
boostcamp-sts-v1-test-333,5.03
boostcamp-sts-v1-test-334,1.59
boostcamp-sts-v1-test-335,4.71
boostcamp-sts-v1-test-336,3.69
boostcamp-sts-v1-test-337,1.2
boostcamp-sts-v1-test-338,4.87
boostcamp-sts-v1-test-339,1.89
boostcamp-sts-v1-test-340,1.99
boostcamp-sts-v1-test-341,5.18
boostcamp-sts-v1-test-342,2.99
boostcamp-sts-v1-test-343,2.66
boostcamp-sts-v1-test-344,4.81
boostcamp-sts-v1-test-345,4.4
boostcamp-sts-v1-test-346,2.29
boostcamp-sts-v1-test-347,2.93
boostcamp-sts-v1-test-348,3.08
boostcamp-sts-v1-test-349,2.51
boostcamp-sts-v1-test-350,4.86
boostcamp-sts-v1-test-351,3.23
boostcamp-sts-v1-test-352,2.76
boostcamp-sts-v1-test-353,0.86
boostcamp-sts-v1-test-354,0.14
boostcamp-sts-v1-test-355,1.99
boostcamp-sts-v1-test-356,4.31
boostcamp-sts-v1-test-357,0.8
boostcamp-sts-v1-test-358,1.95
boostcamp-sts-v1-test-359,4.5
boostcamp-sts-v1-test-360,4.57
boostcamp-sts-v1-test-361,1.42
boostcamp-sts-v1-test-362,3.06
boostcamp-sts-v1-test-363,0.17
boostcamp-sts-v1-test-364,4.21
boostcamp-sts-v1-test-365,5.13
boostcamp-sts-v1-test-366,1.59
boostcamp-sts-v1-test-367,1.17
boostcamp-sts-v1-test-368,0.18
boostcamp-sts-v1-test-369,0.32
boostcamp-sts-v1-test-370,1.71
boostcamp-sts-v1-test-371,4.47
boostcamp-sts-v1-test-372,4.21
boostcamp-sts-v1-test-373,-0.0
boostcamp-sts-v1-test-374,0.75
boostcamp-sts-v1-test-375,4.66
boostcamp-sts-v1-test-376,2.9
boostcamp-sts-v1-test-377,3.46
boostcamp-sts-v1-test-378,5.12
boostcamp-sts-v1-test-379,4.98
boostcamp-sts-v1-test-380,2.84
boostcamp-sts-v1-test-381,0.36
boostcamp-sts-v1-test-382,2.51
boostcamp-sts-v1-test-383,2.58
boostcamp-sts-v1-test-384,0.91
boostcamp-sts-v1-test-385,2.3
boostcamp-sts-v1-test-386,4.22
boostcamp-sts-v1-test-387,1.24
boostcamp-sts-v1-test-388,1.69
boostcamp-sts-v1-test-389,2.85
boostcamp-sts-v1-test-390,4.43
boostcamp-sts-v1-test-391,2.49
boostcamp-sts-v1-test-392,0.67
boostcamp-sts-v1-test-393,5.01
boostcamp-sts-v1-test-394,4.13
boostcamp-sts-v1-test-395,3.64
boostcamp-sts-v1-test-396,0.7
boostcamp-sts-v1-test-397,4.26
boostcamp-sts-v1-test-398,2.86
boostcamp-sts-v1-test-399,0.92
boostcamp-sts-v1-test-400,3.18
boostcamp-sts-v1-test-401,1.03
boostcamp-sts-v1-test-402,1.44
boostcamp-sts-v1-test-403,5.06
boostcamp-sts-v1-test-404,5.01
boostcamp-sts-v1-test-405,1.31
boostcamp-sts-v1-test-406,4.34
boostcamp-sts-v1-test-407,1.75
boostcamp-sts-v1-test-408,4.0
boostcamp-sts-v1-test-409,4.87
boostcamp-sts-v1-test-410,2.58
boostcamp-sts-v1-test-411,1.65
boostcamp-sts-v1-test-412,0.64
boostcamp-sts-v1-test-413,4.56
boostcamp-sts-v1-test-414,3.78
boostcamp-sts-v1-test-415,0.56
boostcamp-sts-v1-test-416,3.63
boostcamp-sts-v1-test-417,3.09
boostcamp-sts-v1-test-418,5.0
boostcamp-sts-v1-test-419,2.29
boostcamp-sts-v1-test-420,4.6
boostcamp-sts-v1-test-421,4.1
boostcamp-sts-v1-test-422,4.09
boostcamp-sts-v1-test-423,4.57
boostcamp-sts-v1-test-424,2.61
boostcamp-sts-v1-test-425,1.5
boostcamp-sts-v1-test-426,2.52
boostcamp-sts-v1-test-427,4.96
boostcamp-sts-v1-test-428,4.4
boostcamp-sts-v1-test-429,3.85
boostcamp-sts-v1-test-430,0.52
boostcamp-sts-v1-test-431,1.75
boostcamp-sts-v1-test-432,2.7
boostcamp-sts-v1-test-433,1.51
boostcamp-sts-v1-test-434,0.04
boostcamp-sts-v1-test-435,2.16
boostcamp-sts-v1-test-436,0.54
boostcamp-sts-v1-test-437,2.39
boostcamp-sts-v1-test-438,2.77
boostcamp-sts-v1-test-439,3.52
boostcamp-sts-v1-test-440,1.16
boostcamp-sts-v1-test-441,2.64
boostcamp-sts-v1-test-442,4.01
boostcamp-sts-v1-test-443,2.58
boostcamp-sts-v1-test-444,4.24
boostcamp-sts-v1-test-445,2.33
boostcamp-sts-v1-test-446,4.2
boostcamp-sts-v1-test-447,0.99
boostcamp-sts-v1-test-448,4.63
boostcamp-sts-v1-test-449,4.37
boostcamp-sts-v1-test-450,3.75
boostcamp-sts-v1-test-451,2.3
boostcamp-sts-v1-test-452,4.4
boostcamp-sts-v1-test-453,2.29
boostcamp-sts-v1-test-454,2.53
boostcamp-sts-v1-test-455,1.84
boostcamp-sts-v1-test-456,0.88
boostcamp-sts-v1-test-457,2.81
boostcamp-sts-v1-test-458,1.79
boostcamp-sts-v1-test-459,3.72
boostcamp-sts-v1-test-460,0.28
boostcamp-sts-v1-test-461,4.25
boostcamp-sts-v1-test-462,4.39
boostcamp-sts-v1-test-463,3.76
boostcamp-sts-v1-test-464,0.91
boostcamp-sts-v1-test-465,-0.03
boostcamp-sts-v1-test-466,2.86
boostcamp-sts-v1-test-467,2.41
boostcamp-sts-v1-test-468,2.86
boostcamp-sts-v1-test-469,1.45
boostcamp-sts-v1-test-470,2.18
boostcamp-sts-v1-test-471,2.23
boostcamp-sts-v1-test-472,4.65
boostcamp-sts-v1-test-473,4.49
boostcamp-sts-v1-test-474,3.32
boostcamp-sts-v1-test-475,0.01
boostcamp-sts-v1-test-476,4.64
boostcamp-sts-v1-test-477,2.71
boostcamp-sts-v1-test-478,2.62
boostcamp-sts-v1-test-479,1.93
boostcamp-sts-v1-test-480,4.39
boostcamp-sts-v1-test-481,0.7
boostcamp-sts-v1-test-482,5.16
boostcamp-sts-v1-test-483,4.82
boostcamp-sts-v1-test-484,2.69
boostcamp-sts-v1-test-485,3.42
boostcamp-sts-v1-test-486,1.47
boostcamp-sts-v1-test-487,3.83
boostcamp-sts-v1-test-488,0.03
boostcamp-sts-v1-test-489,1.06
boostcamp-sts-v1-test-490,4.1
boostcamp-sts-v1-test-491,2.48
boostcamp-sts-v1-test-492,2.59
boostcamp-sts-v1-test-493,0.23
boostcamp-sts-v1-test-494,4.23
boostcamp-sts-v1-test-495,0.04
boostcamp-sts-v1-test-496,4.26
boostcamp-sts-v1-test-497,4.9
boostcamp-sts-v1-test-498,3.01
boostcamp-sts-v1-test-499,2.52
boostcamp-sts-v1-test-500,0.44
boostcamp-sts-v1-test-501,5.02
boostcamp-sts-v1-test-502,4.19
boostcamp-sts-v1-test-503,3.49
boostcamp-sts-v1-test-504,5.19
boostcamp-sts-v1-test-505,0.85
boostcamp-sts-v1-test-506,0.86
boostcamp-sts-v1-test-507,0.71
boostcamp-sts-v1-test-508,0.31
boostcamp-sts-v1-test-509,4.13
boostcamp-sts-v1-test-510,1.91
boostcamp-sts-v1-test-511,0.92
boostcamp-sts-v1-test-512,0.11
boostcamp-sts-v1-test-513,2.41
boostcamp-sts-v1-test-514,1.2
boostcamp-sts-v1-test-515,0.73
boostcamp-sts-v1-test-516,2.07
boostcamp-sts-v1-test-517,1.92
boostcamp-sts-v1-test-518,4.69
boostcamp-sts-v1-test-519,0.98
boostcamp-sts-v1-test-520,0.6
boostcamp-sts-v1-test-521,2.91
boostcamp-sts-v1-test-522,1.72
boostcamp-sts-v1-test-523,3.64
boostcamp-sts-v1-test-524,1.65
boostcamp-sts-v1-test-525,3.84
boostcamp-sts-v1-test-526,2.02
boostcamp-sts-v1-test-527,0.42
boostcamp-sts-v1-test-528,1.53
boostcamp-sts-v1-test-529,4.77
boostcamp-sts-v1-test-530,5.09
boostcamp-sts-v1-test-531,1.34
boostcamp-sts-v1-test-532,0.02
boostcamp-sts-v1-test-533,0.91
boostcamp-sts-v1-test-534,1.54
boostcamp-sts-v1-test-535,4.79
boostcamp-sts-v1-test-536,4.51
boostcamp-sts-v1-test-537,3.99
boostcamp-sts-v1-test-538,1.72
boostcamp-sts-v1-test-539,0.37
boostcamp-sts-v1-test-540,1.34
boostcamp-sts-v1-test-541,4.84
boostcamp-sts-v1-test-542,3.29
boostcamp-sts-v1-test-543,1.04
boostcamp-sts-v1-test-544,1.71
boostcamp-sts-v1-test-545,2.18
boostcamp-sts-v1-test-546,5.06
boostcamp-sts-v1-test-547,4.93
boostcamp-sts-v1-test-548,3.06
boostcamp-sts-v1-test-549,2.86
boostcamp-sts-v1-test-550,0.86
boostcamp-sts-v1-test-551,0.33
boostcamp-sts-v1-test-552,2.71
boostcamp-sts-v1-test-553,3.9
boostcamp-sts-v1-test-554,4.79
boostcamp-sts-v1-test-555,3.81
boostcamp-sts-v1-test-556,1.34
boostcamp-sts-v1-test-557,1.8
boostcamp-sts-v1-test-558,2.55
boostcamp-sts-v1-test-559,4.1
boostcamp-sts-v1-test-560,4.26
boostcamp-sts-v1-test-561,4.74
boostcamp-sts-v1-test-562,0.53
boostcamp-sts-v1-test-563,1.96
boostcamp-sts-v1-test-564,0.66
boostcamp-sts-v1-test-565,4.01
boostcamp-sts-v1-test-566,3.53
boostcamp-sts-v1-test-567,3.89
boostcamp-sts-v1-test-568,3.79
boostcamp-sts-v1-test-569,4.96
boostcamp-sts-v1-test-570,2.06
boostcamp-sts-v1-test-571,2.45
boostcamp-sts-v1-test-572,3.03
boostcamp-sts-v1-test-573,2.7
boostcamp-sts-v1-test-574,2.74
boostcamp-sts-v1-test-575,4.78
boostcamp-sts-v1-test-576,4.36
boostcamp-sts-v1-test-577,0.45
boostcamp-sts-v1-test-578,0.49
boostcamp-sts-v1-test-579,2.43
boostcamp-sts-v1-test-580,4.12
boostcamp-sts-v1-test-581,0.19
boostcamp-sts-v1-test-582,0.25
boostcamp-sts-v1-test-583,4.86
boostcamp-sts-v1-test-584,1.99
boostcamp-sts-v1-test-585,4.43
boostcamp-sts-v1-test-586,3.12
boostcamp-sts-v1-test-587,0.43
boostcamp-sts-v1-test-588,4.9
boostcamp-sts-v1-test-589,0.7
boostcamp-sts-v1-test-590,2.49
boostcamp-sts-v1-test-591,3.6
boostcamp-sts-v1-test-592,2.11
boostcamp-sts-v1-test-593,3.92
boostcamp-sts-v1-test-594,4.3
boostcamp-sts-v1-test-595,0.42
boostcamp-sts-v1-test-596,4.74
boostcamp-sts-v1-test-597,4.39
boostcamp-sts-v1-test-598,3.62
boostcamp-sts-v1-test-599,3.08
boostcamp-sts-v1-test-600,2.46
boostcamp-sts-v1-test-601,4.86
boostcamp-sts-v1-test-602,5.08
boostcamp-sts-v1-test-603,2.82
boostcamp-sts-v1-test-604,4.82
boostcamp-sts-v1-test-605,0.18
boostcamp-sts-v1-test-606,2.52
boostcamp-sts-v1-test-607,2.49
boostcamp-sts-v1-test-608,0.03
boostcamp-sts-v1-test-609,1.6
boostcamp-sts-v1-test-610,4.22
boostcamp-sts-v1-test-611,4.49
boostcamp-sts-v1-test-612,4.67
boostcamp-sts-v1-test-613,1.07
boostcamp-sts-v1-test-614,0.76
boostcamp-sts-v1-test-615,3.32
boostcamp-sts-v1-test-616,2.37
boostcamp-sts-v1-test-617,3.82
boostcamp-sts-v1-test-618,3.85
boostcamp-sts-v1-test-619,1.7
boostcamp-sts-v1-test-620,1.2
boostcamp-sts-v1-test-621,2.46
boostcamp-sts-v1-test-622,2.25
boostcamp-sts-v1-test-623,4.08
boostcamp-sts-v1-test-624,4.73
boostcamp-sts-v1-test-625,0.34
boostcamp-sts-v1-test-626,4.15
boostcamp-sts-v1-test-627,4.96
boostcamp-sts-v1-test-628,3.06
boostcamp-sts-v1-test-629,0.92
boostcamp-sts-v1-test-630,0.84
boostcamp-sts-v1-test-631,1.87
boostcamp-sts-v1-test-632,1.18
boostcamp-sts-v1-test-633,3.29
boostcamp-sts-v1-test-634,0.73
boostcamp-sts-v1-test-635,2.96
boostcamp-sts-v1-test-636,2.37
boostcamp-sts-v1-test-637,0.49
boostcamp-sts-v1-test-638,3.97
boostcamp-sts-v1-test-639,4.78
boostcamp-sts-v1-test-640,2.51
boostcamp-sts-v1-test-641,3.97
boostcamp-sts-v1-test-642,0.84
boostcamp-sts-v1-test-643,3.73
boostcamp-sts-v1-test-644,2.42
boostcamp-sts-v1-test-645,0.76
boostcamp-sts-v1-test-646,4.75
boostcamp-sts-v1-test-647,3.49
boostcamp-sts-v1-test-648,0.85
boostcamp-sts-v1-test-649,1.78
boostcamp-sts-v1-test-650,4.38
boostcamp-sts-v1-test-651,2.29
boostcamp-sts-v1-test-652,4.28
boostcamp-sts-v1-test-653,0.78
boostcamp-sts-v1-test-654,3.17
boostcamp-sts-v1-test-655,1.8
boostcamp-sts-v1-test-656,5.16
boostcamp-sts-v1-test-657,0.15
boostcamp-sts-v1-test-658,0.77
boostcamp-sts-v1-test-659,4.86
boostcamp-sts-v1-test-660,4.43
boostcamp-sts-v1-test-661,0.1
boostcamp-sts-v1-test-662,3.36
boostcamp-sts-v1-test-663,3.74
boostcamp-sts-v1-test-664,1.45
boostcamp-sts-v1-test-665,1.83
boostcamp-sts-v1-test-666,1.43
boostcamp-sts-v1-test-667,3.52
boostcamp-sts-v1-test-668,2.23
boostcamp-sts-v1-test-669,4.33
boostcamp-sts-v1-test-670,2.73
boostcamp-sts-v1-test-671,3.13
boostcamp-sts-v1-test-672,2.98
boostcamp-sts-v1-test-673,4.86
boostcamp-sts-v1-test-674,1.14
boostcamp-sts-v1-test-675,4.02
boostcamp-sts-v1-test-676,2.5
boostcamp-sts-v1-test-677,2.58
boostcamp-sts-v1-test-678,4.81
boostcamp-sts-v1-test-679,3.97
boostcamp-sts-v1-test-680,1.09
boostcamp-sts-v1-test-681,1.22
boostcamp-sts-v1-test-682,1.22
boostcamp-sts-v1-test-683,3.59
boostcamp-sts-v1-test-684,4.03
boostcamp-sts-v1-test-685,2.84
boostcamp-sts-v1-test-686,4.49
boostcamp-sts-v1-test-687,4.52
boostcamp-sts-v1-test-688,5.09
boostcamp-sts-v1-test-689,1.07
boostcamp-sts-v1-test-690,4.29
boostcamp-sts-v1-test-691,4.53
boostcamp-sts-v1-test-692,0.16
boostcamp-sts-v1-test-693,5.08
boostcamp-sts-v1-test-694,1.65
boostcamp-sts-v1-test-695,4.04
boostcamp-sts-v1-test-696,1.14
boostcamp-sts-v1-test-697,4.31
boostcamp-sts-v1-test-698,4.52
