id,target
boostcamp-sts-v1-test-089,4.0826983
boostcamp-sts-v1-test-090,4.94632
boostcamp-sts-v1-test-091,3.1338928
boostcamp-sts-v1-test-092,0.8178352
boostcamp-sts-v1-test-093,2.2559683
boostcamp-sts-v1-test-094,4.911611
boostcamp-sts-v1-test-095,1.8083646
boostcamp-sts-v1-test-096,3.5665195
boostcamp-sts-v1-test-097,2.6177447
boostcamp-sts-v1-test-098,0.6519179
boostcamp-sts-v1-test-099,3.9557106
boostcamp-sts-v1-test-100,2.1880105
boostcamp-sts-v1-test-101,5.0619493
boostcamp-sts-v1-test-102,4.8212266
boostcamp-sts-v1-test-103,3.9565883
boostcamp-sts-v1-test-104,4.230206
boostcamp-sts-v1-test-105,0.6975843
boostcamp-sts-v1-test-106,4.0526624
boostcamp-sts-v1-test-107,3.7153673
boostcamp-sts-v1-test-108,2.1927195
boostcamp-sts-v1-test-109,3.8886135
boostcamp-sts-v1-test-110,3.596218
boostcamp-sts-v1-test-111,0.30056164
boostcamp-sts-v1-test-112,0.17520517
boostcamp-sts-v1-test-113,3.8377411
boostcamp-sts-v1-test-114,1.8815764
boostcamp-sts-v1-test-115,2.8436499
boostcamp-sts-v1-test-116,1.14426
boostcamp-sts-v1-test-117,5.0066137
boostcamp-sts-v1-test-118,2.413046
boostcamp-sts-v1-test-119,4.2408085
boostcamp-sts-v1-test-120,4.7005897
boostcamp-sts-v1-test-121,1.8929884
boostcamp-sts-v1-test-122,2.0265412
boostcamp-sts-v1-test-123,3.9937124
boostcamp-sts-v1-test-124,3.2256863
boostcamp-sts-v1-test-125,1.6478162
boostcamp-sts-v1-test-126,4.210136
boostcamp-sts-v1-test-127,4.9669147
boostcamp-sts-v1-test-128,3.7782621
boostcamp-sts-v1-test-129,4.899462
boostcamp-sts-v1-test-130,3.4970424
boostcamp-sts-v1-test-131,4.3131504
boostcamp-sts-v1-test-132,4.7491527
boostcamp-sts-v1-test-133,2.3968315
boostcamp-sts-v1-test-134,5.276733
boostcamp-sts-v1-test-135,4.2398095
boostcamp-sts-v1-test-136,1.0721602
boostcamp-sts-v1-test-137,4.2092705
boostcamp-sts-v1-test-138,2.7858963
boostcamp-sts-v1-test-139,3.0907905
boostcamp-sts-v1-test-140,4.8236156
boostcamp-sts-v1-test-141,1.3665999
boostcamp-sts-v1-test-142,3.674598
boostcamp-sts-v1-test-143,5.025746
boostcamp-sts-v1-test-144,0.6570841
boostcamp-sts-v1-test-145,0.4126922
boostcamp-sts-v1-test-146,0.6567176
boostcamp-sts-v1-test-147,1.236763
boostcamp-sts-v1-test-148,0.73102295
boostcamp-sts-v1-test-149,4.408941
boostcamp-sts-v1-test-150,1.1810141
boostcamp-sts-v1-test-151,4.6877933
boostcamp-sts-v1-test-152,2.2712853
boostcamp-sts-v1-test-153,2.0788925
boostcamp-sts-v1-test-154,0.9555822
boostcamp-sts-v1-test-155,2.2321026
boostcamp-sts-v1-test-156,5.125148
boostcamp-sts-v1-test-157,5.0877314
boostcamp-sts-v1-test-158,4.938375
boostcamp-sts-v1-test-159,1.449822
boostcamp-sts-v1-test-160,4.613684
boostcamp-sts-v1-test-161,0.18795756
boostcamp-sts-v1-test-162,3.5980744
boostcamp-sts-v1-test-163,1.9380982
boostcamp-sts-v1-test-164,3.759168
boostcamp-sts-v1-test-165,4.540959
boostcamp-sts-v1-test-166,0.72440886
boostcamp-sts-v1-test-167,4.24276
boostcamp-sts-v1-test-168,0.9656421
boostcamp-sts-v1-test-169,4.489388
boostcamp-sts-v1-test-170,3.655125
boostcamp-sts-v1-test-171,3.4283812
boostcamp-sts-v1-test-172,4.709784
boostcamp-sts-v1-test-173,0.8007495
boostcamp-sts-v1-test-174,4.322397
boostcamp-sts-v1-test-175,2.8262365
boostcamp-sts-v1-test-176,-0.069028996
boostcamp-sts-v1-test-177,5.1300006
boostcamp-sts-v1-test-178,1.8963802
boostcamp-sts-v1-test-179,4.2100677
boostcamp-sts-v1-test-180,3.2943385
boostcamp-sts-v1-test-181,3.197458
boostcamp-sts-v1-test-182,3.0338745
boostcamp-sts-v1-test-183,1.2104632
boostcamp-sts-v1-test-184,3.3480523
boostcamp-sts-v1-test-185,4.3500686
boostcamp-sts-v1-test-186,4.079097
boostcamp-sts-v1-test-187,3.7654693
boostcamp-sts-v1-test-188,0.12465083
boostcamp-sts-v1-test-189,3.7772496
boostcamp-sts-v1-test-190,2.8893044
boostcamp-sts-v1-test-191,0.92695796
boostcamp-sts-v1-test-192,1.3500963
boostcamp-sts-v1-test-193,2.269005
boostcamp-sts-v1-test-194,2.3989646
boostcamp-sts-v1-test-195,1.1093609
boostcamp-sts-v1-test-196,1.9465051
boostcamp-sts-v1-test-197,4.7679157
boostcamp-sts-v1-test-198,4.332184
boostcamp-sts-v1-test-199,0.87851816
boostcamp-sts-v1-test-200,3.2908058
boostcamp-sts-v1-test-201,4.163857
boostcamp-sts-v1-test-202,4.875903
boostcamp-sts-v1-test-203,0.4409402
boostcamp-sts-v1-test-204,2.6882572
boostcamp-sts-v1-test-205,2.5508592
boostcamp-sts-v1-test-206,1.6354475
boostcamp-sts-v1-test-207,1.7730529
boostcamp-sts-v1-test-208,1.0297834
boostcamp-sts-v1-test-209,3.7848098
boostcamp-sts-v1-test-210,1.6005108
boostcamp-sts-v1-test-211,3.252496
boostcamp-sts-v1-test-212,1.6365838
boostcamp-sts-v1-test-213,0.8373267
boostcamp-sts-v1-test-214,4.486128
boostcamp-sts-v1-test-215,3.9281654
boostcamp-sts-v1-test-216,3.6230257
boostcamp-sts-v1-test-217,2.4245775
boostcamp-sts-v1-test-218,2.1277554
boostcamp-sts-v1-test-219,0.34132367
boostcamp-sts-v1-test-220,4.110542
boostcamp-sts-v1-test-221,3.9454849
boostcamp-sts-v1-test-222,4.621328
boostcamp-sts-v1-test-223,3.7830863
boostcamp-sts-v1-test-224,4.986406
boostcamp-sts-v1-test-225,3.9364436
boostcamp-sts-v1-test-226,4.5410933
boostcamp-sts-v1-test-227,3.6171198
boostcamp-sts-v1-test-228,3.3273242
boostcamp-sts-v1-test-229,0.28254676
boostcamp-sts-v1-test-230,1.4265845
boostcamp-sts-v1-test-231,1.9120305
boostcamp-sts-v1-test-232,4.2428064
boostcamp-sts-v1-test-233,2.3159564
boostcamp-sts-v1-test-234,0.21062148
boostcamp-sts-v1-test-235,3.3123283
boostcamp-sts-v1-test-236,1.7878186
boostcamp-sts-v1-test-237,2.0546494
boostcamp-sts-v1-test-238,2.7328246
boostcamp-sts-v1-test-239,2.0891232
boostcamp-sts-v1-test-240,1.3279432
boostcamp-sts-v1-test-241,0.8155914
boostcamp-sts-v1-test-242,0.2883394
boostcamp-sts-v1-test-243,4.838793
boostcamp-sts-v1-test-244,1.447493
boostcamp-sts-v1-test-245,4.731188
boostcamp-sts-v1-test-246,3.5829628
boostcamp-sts-v1-test-247,4.116189
boostcamp-sts-v1-test-248,4.4719434
boostcamp-sts-v1-test-249,4.446507
boostcamp-sts-v1-test-250,0.5204462
boostcamp-sts-v1-test-251,1.2469314
boostcamp-sts-v1-test-252,0.010887024
boostcamp-sts-v1-test-253,3.9138093
boostcamp-sts-v1-test-254,3.774418
boostcamp-sts-v1-test-255,4.965128
boostcamp-sts-v1-test-256,4.1968684
boostcamp-sts-v1-test-257,1.2984607
boostcamp-sts-v1-test-258,4.6252103
boostcamp-sts-v1-test-259,3.4995143
boostcamp-sts-v1-test-260,4.7364154
boostcamp-sts-v1-test-261,4.7189083
boostcamp-sts-v1-test-262,4.7162137
boostcamp-sts-v1-test-263,4.697149
boostcamp-sts-v1-test-264,4.730341
boostcamp-sts-v1-test-265,4.3201957
boostcamp-sts-v1-test-266,4.411636
boostcamp-sts-v1-test-267,3.0010464
boostcamp-sts-v1-test-268,0.89962536
boostcamp-sts-v1-test-269,0.35743868
boostcamp-sts-v1-test-270,4.7326484
boostcamp-sts-v1-test-271,2.6041174
boostcamp-sts-v1-test-272,2.580559
boostcamp-sts-v1-test-273,5.0850825
boostcamp-sts-v1-test-274,4.1583037
boostcamp-sts-v1-test-275,4.9964933
boostcamp-sts-v1-test-276,2.1038759
boostcamp-sts-v1-test-277,1.9785295
boostcamp-sts-v1-test-278,2.4888885
boostcamp-sts-v1-test-279,4.6364264
boostcamp-sts-v1-test-280,0.32859996
boostcamp-sts-v1-test-281,4.489454
boostcamp-sts-v1-test-282,4.9291034
boostcamp-sts-v1-test-283,0.22909015
boostcamp-sts-v1-test-284,4.055078
boostcamp-sts-v1-test-285,1.5486426
boostcamp-sts-v1-test-286,0.9851461
boostcamp-sts-v1-test-287,4.295667
boostcamp-sts-v1-test-288,0.00899004
boostcamp-sts-v1-test-289,-0.008219356
boostcamp-sts-v1-test-290,1.2042907
boostcamp-sts-v1-test-291,0.6079952
boostcamp-sts-v1-test-292,3.9534242
boostcamp-sts-v1-test-293,2.499345
boostcamp-sts-v1-test-294,1.8921293
boostcamp-sts-v1-test-295,2.8878617
boostcamp-sts-v1-test-296,3.6377707
boostcamp-sts-v1-test-297,0.17873758
boostcamp-sts-v1-test-298,5.07995
boostcamp-sts-v1-test-299,1.1256101
boostcamp-sts-v1-test-300,5.0546308
boostcamp-sts-v1-test-301,3.1338758
boostcamp-sts-v1-test-302,1.2866765
boostcamp-sts-v1-test-303,3.0213547
boostcamp-sts-v1-test-304,3.3101394
boostcamp-sts-v1-test-305,1.836259
boostcamp-sts-v1-test-306,2.4403322
boostcamp-sts-v1-test-307,4.8878865
boostcamp-sts-v1-test-308,1.0267507
boostcamp-sts-v1-test-309,1.234131
boostcamp-sts-v1-test-310,4.469642
boostcamp-sts-v1-test-311,1.8474846
boostcamp-sts-v1-test-312,0.4113754
boostcamp-sts-v1-test-313,4.6897264
boostcamp-sts-v1-test-314,2.5931115
boostcamp-sts-v1-test-315,3.6397412
boostcamp-sts-v1-test-316,4.877437
boostcamp-sts-v1-test-317,0.82915217
boostcamp-sts-v1-test-318,5.017358
boostcamp-sts-v1-test-319,1.2341291
boostcamp-sts-v1-test-320,0.45576984
boostcamp-sts-v1-test-321,0.5325913
boostcamp-sts-v1-test-322,4.3368745
boostcamp-sts-v1-test-323,1.9226515
boostcamp-sts-v1-test-324,0.9010444
boostcamp-sts-v1-test-325,4.771569
boostcamp-sts-v1-test-326,4.376956
boostcamp-sts-v1-test-327,2.1651661
boostcamp-sts-v1-test-328,2.978377
boostcamp-sts-v1-test-329,0.46366775
boostcamp-sts-v1-test-330,1.3244328
boostcamp-sts-v1-test-331,4.7287965
boostcamp-sts-v1-test-332,4.0788913
boostcamp-sts-v1-test-333,5.025176
boostcamp-sts-v1-test-334,1.5901495
boostcamp-sts-v1-test-335,4.711228
boostcamp-sts-v1-test-336,3.685363
boostcamp-sts-v1-test-337,1.197443
boostcamp-sts-v1-test-338,4.8692884
boostcamp-sts-v1-test-339,1.894317
boostcamp-sts-v1-test-340,1.9945115
boostcamp-sts-v1-test-341,5.1787033
boostcamp-sts-v1-test-342,2.990769
boostcamp-sts-v1-test-343,2.6644337
boostcamp-sts-v1-test-344,4.8077455
boostcamp-sts-v1-test-345,4.396319
boostcamp-sts-v1-test-346,2.2870347
boostcamp-sts-v1-test-347,2.925223
boostcamp-sts-v1-test-348,3.0843055
boostcamp-sts-v1-test-349,2.5122416
boostcamp-sts-v1-test-350,4.8612857
boostcamp-sts-v1-test-351,3.2317145
boostcamp-sts-v1-test-352,2.7580922
boostcamp-sts-v1-test-353,0.8638154
boostcamp-sts-v1-test-354,0.13852714
boostcamp-sts-v1-test-355,1.9898636
boostcamp-sts-v1-test-356,4.306526
boostcamp-sts-v1-test-357,0.79587454
boostcamp-sts-v1-test-358,1.9547555
boostcamp-sts-v1-test-359,4.499762
boostcamp-sts-v1-test-360,4.568099
boostcamp-sts-v1-test-361,1.4154744
boostcamp-sts-v1-test-362,3.0553892
boostcamp-sts-v1-test-363,0.17456931
boostcamp-sts-v1-test-364,4.20859
boostcamp-sts-v1-test-365,5.130064
boostcamp-sts-v1-test-366,1.5894471
boostcamp-sts-v1-test-367,1.1743793
boostcamp-sts-v1-test-368,0.17823708
boostcamp-sts-v1-test-369,0.3212236
boostcamp-sts-v1-test-370,1.7075677
boostcamp-sts-v1-test-371,4.4686313
boostcamp-sts-v1-test-372,4.2145553
boostcamp-sts-v1-test-373,-0.0043709967
boostcamp-sts-v1-test-374,0.75238776
boostcamp-sts-v1-test-375,4.65552
boostcamp-sts-v1-test-376,2.9020379
boostcamp-sts-v1-test-377,3.4551845
boostcamp-sts-v1-test-378,5.1174135
boostcamp-sts-v1-test-379,4.9786124
boostcamp-sts-v1-test-380,2.839103
boostcamp-sts-v1-test-381,0.35753807
boostcamp-sts-v1-test-382,2.5146608
boostcamp-sts-v1-test-383,2.582669
boostcamp-sts-v1-test-384,0.91079026
boostcamp-sts-v1-test-385,2.303209
boostcamp-sts-v1-test-386,4.2239547
boostcamp-sts-v1-test-387,1.2416303
boostcamp-sts-v1-test-388,1.6891923
boostcamp-sts-v1-test-389,2.8455925
boostcamp-sts-v1-test-390,4.430866
boostcamp-sts-v1-test-391,2.4858637
boostcamp-sts-v1-test-392,0.66915137
boostcamp-sts-v1-test-393,5.0100913
boostcamp-sts-v1-test-394,4.1283736
boostcamp-sts-v1-test-395,3.6359484
boostcamp-sts-v1-test-396,0.6980588
boostcamp-sts-v1-test-397,4.262422
boostcamp-sts-v1-test-398,2.861859
boostcamp-sts-v1-test-399,0.9157804
boostcamp-sts-v1-test-400,3.1807854
boostcamp-sts-v1-test-401,1.0335277
boostcamp-sts-v1-test-402,1.4353343
boostcamp-sts-v1-test-403,5.0621367
boostcamp-sts-v1-test-404,5.013235
boostcamp-sts-v1-test-405,1.3110657
boostcamp-sts-v1-test-406,4.343883
boostcamp-sts-v1-test-407,1.752836
boostcamp-sts-v1-test-408,4.0010395
boostcamp-sts-v1-test-409,4.866226
boostcamp-sts-v1-test-410,2.5835097
boostcamp-sts-v1-test-411,1.6513798
boostcamp-sts-v1-test-412,0.64257056
boostcamp-sts-v1-test-413,4.5581884
boostcamp-sts-v1-test-414,3.778565
boostcamp-sts-v1-test-415,0.5589673
boostcamp-sts-v1-test-416,3.6319463
boostcamp-sts-v1-test-417,3.085809
boostcamp-sts-v1-test-418,5.0024166
boostcamp-sts-v1-test-419,2.294284
boostcamp-sts-v1-test-420,4.6040244
boostcamp-sts-v1-test-421,4.101033
boostcamp-sts-v1-test-422,4.0926805
boostcamp-sts-v1-test-423,4.5747685
boostcamp-sts-v1-test-424,2.6102834
boostcamp-sts-v1-test-425,1.5004678
boostcamp-sts-v1-test-426,2.5150206
boostcamp-sts-v1-test-427,4.9610157
boostcamp-sts-v1-test-428,4.397468
boostcamp-sts-v1-test-429,3.85234
boostcamp-sts-v1-test-430,0.51833504
boostcamp-sts-v1-test-431,1.7513639
boostcamp-sts-v1-test-432,2.7046483
boostcamp-sts-v1-test-433,1.5091007
boostcamp-sts-v1-test-434,0.03699643
boostcamp-sts-v1-test-435,2.1621923
boostcamp-sts-v1-test-436,0.5375237
boostcamp-sts-v1-test-437,2.3927739
boostcamp-sts-v1-test-438,2.766845
boostcamp-sts-v1-test-439,3.5195425
boostcamp-sts-v1-test-440,1.1603096
boostcamp-sts-v1-test-441,2.6365685
boostcamp-sts-v1-test-442,4.00665
boostcamp-sts-v1-test-443,2.5754237
boostcamp-sts-v1-test-444,4.2355514
boostcamp-sts-v1-test-445,2.332531
boostcamp-sts-v1-test-446,4.199281
boostcamp-sts-v1-test-447,0.9947795
boostcamp-sts-v1-test-448,4.6258826
boostcamp-sts-v1-test-449,4.367857
boostcamp-sts-v1-test-450,3.752611
boostcamp-sts-v1-test-451,2.3013935
boostcamp-sts-v1-test-452,4.3959455
boostcamp-sts-v1-test-453,2.2929633
boostcamp-sts-v1-test-454,2.528419
boostcamp-sts-v1-test-455,1.8360994
boostcamp-sts-v1-test-456,0.87581336
boostcamp-sts-v1-test-457,2.8122048
boostcamp-sts-v1-test-458,1.793684
boostcamp-sts-v1-test-459,3.7222676
boostcamp-sts-v1-test-460,0.2821421
boostcamp-sts-v1-test-461,4.2508636
boostcamp-sts-v1-test-462,4.3858438
boostcamp-sts-v1-test-463,3.756563
boostcamp-sts-v1-test-464,0.9097903
boostcamp-sts-v1-test-465,-0.029240197
boostcamp-sts-v1-test-466,2.855898
boostcamp-sts-v1-test-467,2.4148614
boostcamp-sts-v1-test-468,2.8596108
boostcamp-sts-v1-test-469,1.4471478
boostcamp-sts-v1-test-470,2.1786468
boostcamp-sts-v1-test-471,2.2338488
boostcamp-sts-v1-test-472,4.6466823
boostcamp-sts-v1-test-473,4.4898124
boostcamp-sts-v1-test-474,3.3179815
boostcamp-sts-v1-test-475,0.013121578
boostcamp-sts-v1-test-476,4.639913
boostcamp-sts-v1-test-477,2.7140176
boostcamp-sts-v1-test-478,2.618808
boostcamp-sts-v1-test-479,1.9252591
boostcamp-sts-v1-test-480,4.390259
boostcamp-sts-v1-test-481,0.704583
boostcamp-sts-v1-test-482,5.1554027
boostcamp-sts-v1-test-483,4.820024
boostcamp-sts-v1-test-484,2.6930232
boostcamp-sts-v1-test-485,3.416392
boostcamp-sts-v1-test-486,1.4715018
boostcamp-sts-v1-test-487,3.830692
boostcamp-sts-v1-test-488,0.025916616
boostcamp-sts-v1-test-489,1.0574498
boostcamp-sts-v1-test-490,4.0959325
boostcamp-sts-v1-test-491,2.4785912
boostcamp-sts-v1-test-492,2.591285
boostcamp-sts-v1-test-493,0.2260254
boostcamp-sts-v1-test-494,4.2297816
boostcamp-sts-v1-test-495,0.038357347
boostcamp-sts-v1-test-496,4.256112
boostcamp-sts-v1-test-497,4.902401
boostcamp-sts-v1-test-498,3.007869
boostcamp-sts-v1-test-499,2.516654
boostcamp-sts-v1-test-500,0.4354792
boostcamp-sts-v1-test-501,5.0200644
boostcamp-sts-v1-test-502,4.1898026
boostcamp-sts-v1-test-503,3.488577
boostcamp-sts-v1-test-504,5.19297
boostcamp-sts-v1-test-505,0.85381097
boostcamp-sts-v1-test-506,0.8582787
boostcamp-sts-v1-test-507,0.7084441
boostcamp-sts-v1-test-508,0.30787146
boostcamp-sts-v1-test-509,4.1280274
boostcamp-sts-v1-test-510,1.9129392
boostcamp-sts-v1-test-511,0.9168022
boostcamp-sts-v1-test-512,0.108050756
boostcamp-sts-v1-test-513,2.4057336
boostcamp-sts-v1-test-514,1.2033471
boostcamp-sts-v1-test-515,0.73294455
boostcamp-sts-v1-test-516,2.0678396
boostcamp-sts-v1-test-517,1.9162078
boostcamp-sts-v1-test-518,4.692207
boostcamp-sts-v1-test-519,0.98088497
boostcamp-sts-v1-test-520,0.60485953
boostcamp-sts-v1-test-521,2.9120848
boostcamp-sts-v1-test-522,1.7157834
boostcamp-sts-v1-test-523,3.6385238
boostcamp-sts-v1-test-524,1.6500459
boostcamp-sts-v1-test-525,3.839512
boostcamp-sts-v1-test-526,2.0159528
boostcamp-sts-v1-test-527,0.41716087
boostcamp-sts-v1-test-528,1.5272086
boostcamp-sts-v1-test-529,4.773808
boostcamp-sts-v1-test-530,5.0853105
boostcamp-sts-v1-test-531,1.3445781
boostcamp-sts-v1-test-532,0.017081996
boostcamp-sts-v1-test-533,0.9099037
boostcamp-sts-v1-test-534,1.5397258
boostcamp-sts-v1-test-535,4.7911663
boostcamp-sts-v1-test-536,4.509519
boostcamp-sts-v1-test-537,3.9890902
boostcamp-sts-v1-test-538,1.7181616
boostcamp-sts-v1-test-539,0.36759835
boostcamp-sts-v1-test-540,1.3389424
boostcamp-sts-v1-test-541,4.8411803
boostcamp-sts-v1-test-542,3.2901123
boostcamp-sts-v1-test-543,1.0352231
boostcamp-sts-v1-test-544,1.7118864
boostcamp-sts-v1-test-545,2.1772795
boostcamp-sts-v1-test-546,5.0612526
boostcamp-sts-v1-test-547,4.932612
boostcamp-sts-v1-test-548,3.0593474
boostcamp-sts-v1-test-549,2.8623667
boostcamp-sts-v1-test-550,0.861605
boostcamp-sts-v1-test-551,0.33205074
boostcamp-sts-v1-test-552,2.7083476
boostcamp-sts-v1-test-553,3.9009821
boostcamp-sts-v1-test-554,4.7887063
boostcamp-sts-v1-test-555,3.8135283
boostcamp-sts-v1-test-556,1.3388691
boostcamp-sts-v1-test-557,1.7981696
boostcamp-sts-v1-test-558,2.5465925
boostcamp-sts-v1-test-559,4.0954714
boostcamp-sts-v1-test-560,4.255387
boostcamp-sts-v1-test-561,4.7366815
boostcamp-sts-v1-test-562,0.53442776
boostcamp-sts-v1-test-563,1.9560468
boostcamp-sts-v1-test-564,0.65938056
boostcamp-sts-v1-test-565,4.0133815
boostcamp-sts-v1-test-566,3.5280738
boostcamp-sts-v1-test-567,3.89432
boostcamp-sts-v1-test-568,3.7880743
boostcamp-sts-v1-test-569,4.960223
boostcamp-sts-v1-test-570,2.0553355
boostcamp-sts-v1-test-571,2.4450188
boostcamp-sts-v1-test-572,3.0336585
boostcamp-sts-v1-test-573,2.7040374
boostcamp-sts-v1-test-574,2.7409093
boostcamp-sts-v1-test-575,4.7757235
boostcamp-sts-v1-test-576,4.3596272
boostcamp-sts-v1-test-577,0.4493459
boostcamp-sts-v1-test-578,0.4907728
boostcamp-sts-v1-test-579,2.4264183
boostcamp-sts-v1-test-580,4.122372
boostcamp-sts-v1-test-581,0.19463144
boostcamp-sts-v1-test-582,0.2547802
boostcamp-sts-v1-test-583,4.8594832
boostcamp-sts-v1-test-584,1.9926939
boostcamp-sts-v1-test-585,4.4323077
boostcamp-sts-v1-test-586,3.1174378
boostcamp-sts-v1-test-587,0.42694134
boostcamp-sts-v1-test-588,4.8953414
boostcamp-sts-v1-test-589,0.6957545
boostcamp-sts-v1-test-590,2.4926114
boostcamp-sts-v1-test-591,3.6033359
boostcamp-sts-v1-test-592,2.1090887
boostcamp-sts-v1-test-593,3.9238951
boostcamp-sts-v1-test-594,4.302032
boostcamp-sts-v1-test-595,0.42057714
boostcamp-sts-v1-test-596,4.7393904
boostcamp-sts-v1-test-597,4.3893256
boostcamp-sts-v1-test-598,3.6224167
boostcamp-sts-v1-test-599,3.0756316
boostcamp-sts-v1-test-600,2.4614022
boostcamp-sts-v1-test-601,4.8561044
boostcamp-sts-v1-test-602,5.075717
boostcamp-sts-v1-test-603,2.8219898
boostcamp-sts-v1-test-604,4.8182683
boostcamp-sts-v1-test-605,0.18233971
boostcamp-sts-v1-test-606,2.5171175
boostcamp-sts-v1-test-607,2.4884284
boostcamp-sts-v1-test-608,0.029587539
boostcamp-sts-v1-test-609,1.6037526
boostcamp-sts-v1-test-610,4.2164674
boostcamp-sts-v1-test-611,4.486277
boostcamp-sts-v1-test-612,4.6676354
boostcamp-sts-v1-test-613,1.0655134
boostcamp-sts-v1-test-614,0.7599344
boostcamp-sts-v1-test-615,3.3190217
boostcamp-sts-v1-test-616,2.3743958
boostcamp-sts-v1-test-617,3.816315
boostcamp-sts-v1-test-618,3.8488762
boostcamp-sts-v1-test-619,1.703407
boostcamp-sts-v1-test-620,1.2031857
boostcamp-sts-v1-test-621,2.4550493
boostcamp-sts-v1-test-622,2.2484446
boostcamp-sts-v1-test-623,4.0753303
boostcamp-sts-v1-test-624,4.7317276
boostcamp-sts-v1-test-625,0.34406722
boostcamp-sts-v1-test-626,4.1472754
boostcamp-sts-v1-test-627,4.9554715
boostcamp-sts-v1-test-628,3.0621464
boostcamp-sts-v1-test-629,0.915963
boostcamp-sts-v1-test-630,0.8437228
boostcamp-sts-v1-test-631,1.8747914
boostcamp-sts-v1-test-632,1.1841197
boostcamp-sts-v1-test-633,3.2885296
boostcamp-sts-v1-test-634,0.73216385
boostcamp-sts-v1-test-635,2.964046
boostcamp-sts-v1-test-636,2.3741088
boostcamp-sts-v1-test-637,0.4891915
boostcamp-sts-v1-test-638,3.9721167
boostcamp-sts-v1-test-639,4.7825327
boostcamp-sts-v1-test-640,2.5104487
boostcamp-sts-v1-test-641,3.9683738
